call_id,agency,actdate,acttime,streetnbr
HARBOR SQUARE,LOOP,NE,,122663913 23268944 CUSTO4
CAMELIA LOOP,NE,,,122464745 23595697 GUNVI2
NE HIGH SCHOOL,RD,,,122470095 23627397 WC3
HANSEN RD,NE,,,121125242 23598147 DOAB
NE WARDWELL,RD,,,122290495 24251799 WC4
WYATT WAY,NE,,,122484695 23372947 PC4
SHANNON DR,SE,,,122491554 23165538 PC4
NE WEST PORT,MADISON,RD,,121749393 26117552 DV2
SHANNON DR,SE,,,122508700 23164500 PC4
SHANNON DR,SE,,,122508700 23164500 SUSPI4
ARROW POINT,DR NE,,,121095342 24676599 SUSPI3
WINSLOW WAY,E,,,122510453 23228755 FI
"XY(122426720,25782191)",,,,122426720 25782191 CELL
DON PALMER,AVE NE,,,121607995 23140174 PC4
"XY(121790813,25583474)",,,,121790813 25583474 T
NE BAKER HILL,RD / FLYING,GOAT AVE,NE,121729730 22606641 T
HANSEN RD,NE,,,121089523 23760464 FU
NE BUCKLIN,HILL RD / LYNWOOD,CENTER,RD NE,121827991 23137059 TRAFF3
POINT WHITE,DR NE,,,121705766 22514314 COVIDP
NE LOVGREEN,RD E,,,122353480 24970942 UNKNO3
NE BAKER HILL,RD,,,121183892 22616595 FU
NE SUMMERBERRY,CT,,,122650895 25111900 ALRA
NE HIGH SCHOOL,RD,,,122543295 23660097 UNWAN4
SHANNON DR,SE,,,122531725 23167210 MISC3
BLAKELY HEIGHTS,DR NE,NE,,121860494 22580695 UNKNO3
NE DAY RD W,,,,121993931 25248635 T
BIRKLAND RD,NE / WEST,BLAKELY RD NE,,122063558 22362748 CELL
WINSLOW WAY,E,,,122510453 23228755 WC3
COPPERTOP,LOOP NE,,,122383395 24117198 WC911
NE BAKER HILL,RD,,,121338306 22550117 SUSPI3
ZANSHIN LN,NE,,,121867487 25296987 PC4
HIGH SCHOOL,RD NE,,,122491500 23645900 CHILD3
BLAKELY AVE,NE,,,121991813 22720021 T
SHANNON DR,SE,,,122508700 23164500 UNWAN3
MADISON AVE,S / PARFITT,WAY SW,,122425686 23164054 SUSPI3
NE BAY HILL,RD / MILLER,RD NE,,121654047 24856881 T
DON PALMER,AVE NE,,,121608530 23140915 PC4
NE EAGLE HARBOR,DR,/ HARBOR PL,,122211637 23025270 RECKL3
BJUNE DR SE,,,,122526379 23207928 PC4
NE HIDDEN COVE,RD / NE,NE RALSTON RD,,121564508 25682016 CELL
SHANTI LN NE,,,,122257445 23631147 BLS
NE EAGLE HARBOR,DR,,,122599395 22847246 PC5
MANITOU BEACH,DR NE,,,122623939 24334861 LOSTP4
MADISON AVE,S,,,122426500 23199000 WC3
HIDDEN COVE,PARK,,,122213372 25785831 PC4
WINSLOW WAY,E,,,122607645 23236096 MISC4
PARFITT WAY,SW,,,122383545 23192946 SUSPI4
NE DAY RD E,/ STATE HWY,305 NE,,122023646 25247430 FU
NE BEACH CREST,DR /,NE KOURA RD,,122385572 24533832 CELL
MADISON AVE,N / WINSLOW,WAY E,,122427905 23249436 FI
GROW AVE NW,/ MADISON,AVE N,,122397753 23643685 CELL
WINSLOW WAY,E,,,122604579 23245314 PC4
MILLER RD NE,,,,121564143 24685056 PC4
DOVE TAIL LN,NW / FORDS,CT NW,,122416531 23510466 CELL
BLUE POND PL,PL NE,,,121908494 24664849 PC3
NE LOFGREN,RD,,,122478645 24092548 NOISE4
NE EAGLE HARBOR,DR,,,122254945 22870796 MVCB
CAVE AVE NE,/ GILMORE,WAY NE,,122624552 23310935 SUSPI3
MADISON AVE,N,,,122413545 23788748 FI
NE OCEAN DR,,,,122907561 24574365 PC4
HIGH SCHOOL,RD NE,,,0 0 PC4
NE WINDSONG,LOOP,,,122402948 24805220 BEHAV3
SUNRISE DR,NE,,,122763796 26092302 PC4
BATTLE POINT,DR NE,,,121008908 24840595 PARKI5
KALLGREN RD,NE,,,122598631 25084217 PC4
NE BAKER HILL,RD,,,121106098 22721496 SUSPI4
MINAMOTO LN,NE / WINSLOW,WAY E,,122614770 23258757 CELL
WINTERGREEN,LN NE,,,122621704 23727339 ALRA
WINSLOW WAY,E,,,122607645 23236096 MISC4
SKINNER RD,NE,,,120935369 24663564 HARAS4
STEAMBOAT,LOOP E,,,120372590 20311141 WRT4
"XY(122090319,25030344)",,,,122090319 25030344 CELL
STATE HWY,305 NE,,,121419100 26448500 TRAFF3
NE HIDDEN COVE,RD / STATE,STATE HWY 305,NE,121741380 25661177 T
VINEYARD LN,/ WINSLOW,WAY E,,122604664 23256788 CELL
"XY(122090319,25030344)",,,,122090319 25030344 CELL
STATE HWY,305 NE / VINEYARD,LN,,122559456 23438610 FI
NE TOLO RD,,,,121323043 24350949 UNKNO4
WINSLOW WAY,E,,,122607645 23236096 THREA4
WINSLOW WAY,E,,,122607645 23236096 ASSIS4
MADISON AVE,N,,,122513295 23720447 FU
NE GERTIE JOHNSON,RD,,,122781796 24774350 SUSPI3
NE LAFAYETTE,AVE,,,122649195 26189652 UNKNOF
MADRONA DR,NE,,,123119046 23442747 TRAFF3
SIVERTSON RD,RD NE,,,121946463 26001399 RETURN
CRYSTAL SPRINGS,DR,NE,,121088492 22738695 THEFT4
NE DAY RD E,/ STATE HWY,305 NE,,122023646 25247430 RECKL3
NE HIGH SCHOOL,RD / HORIZON,HORIZON VIEW PL,NW,122310709 23631734 CELL
"XY(122492126,23723147)",,,,122492126 23723147 MISC3
"XY(122736702,24604229)",,,,122736702 24604229 CELL
POINT MONROE,DR NE,,,122759796 26264753 WATERR
MANZANITA RD,RD NE,,,121418643 25572751 FU
WINSLOW WAY,E,,,122607645 23236096 RECKL3
WINSLOW WAY,E,,,122604579 23245314 PC4
HANSEN RD,NE / SPRINGRIDGE,RD NE,,121248154 23608797 RECKL3
CREOSOTE PL,NE / NE,EAGLE HARBOR,DR,122939287 22834365 FI
COSGROVE ST,ST NW,,,122218094 23379747 UNKNO3
"XY(122322243,23819745)",,,,122322243 23819745 CELL
NE DAY RD E,/ STATE HWY,305 NE,,122023646 25247430 MVCB
NE KOURA RD,/ STATE,HWY 305 NE,,122310462 24709752 WC3
NE HIDDEN COVE,RD / PHELPS,PHELPS RD NE,,122357309 25761270 MVCG
MILLER RD NE,/ NE TOLO,RD,,121434233 24330578 WIRESU
VICTORIAN LN,NE,,,122330545 21715143 PARKI4
WING POINT,RD NE,,,123119646 23107246 WATERR
SPORTSMAN,CLUB RD,NE,,122298900 24116500 PC4
NE MANITOU,PARK BLVD,,,122933146 24590799 ALRA
WINTERGREEN,LN NE,,,122621704 23727339 ALRA
FINCH RD NE,/ NE HIGH,SCHOOL RD,,122040846 23661891 T
NE WING POINT,WAY,,,123062701 23362641 PC4
NE OCEAN DR,,,,122918018 24575147 PC4
OLYMPIC DR,SE,,,122656904 23184376 PC4
NORTH MADISON,AVE NE,NE / PHELPS RD NE,NE,122423355 25842614 FI
CRYSTAL SPRINGS,DR,NE,,121077486 22664043 PC4
MADISON AVE,N,,,122493300 23896241 PC4
ARROW POINT,DR NE,,,121095342 24676599 PC4
MEADOWMEER,CIR NE,,,121977875 24726583 PC4
NE EAGLE HARBOR,DR,,,122900692 22858782 PC4
FLETCHER BAY,RD NE,,,121379970 23885442 T
NE DAY RD W,,,,121826500 25255700 PC4
FLETCHER BAY,RD NE,,,121380069 23885137 T
BROOM ST NE,,,,122232694 26156052 PC4
LYNWOOD CENTER,RD,NE,,121760839 22559079 PC4
WINSLOW WAY,W,,,122354881 23252759 ALRA
HIGH SCHOOL,RD NE,,,122477200 23673300 PC4
MILLER RD NE,/ NE TOLO,RD,,121434233 24330578 T
BATTLE POINT,DR NE /,NE TOLO RD,,120996711 24342272 SUSPI3
SHEPARD WAY,NW,,,122337974 23313005 FRAUD4
NE HIGH SCHOOL,RD,,,122470095 23627397 SUSPI3
"XY(122322243,23819745)",,,,122322243 23819745 CELL
PLEASANT BEACH,DR NE,,,122018794 22159494 WC911
SHANNON DR,SE,,,122508700 23164500 WC3
VILLAGE CIR,NW,,,122214794 23471397 SUICI3
OLYMPIC DR,SE,,,122674000 23182900 WC911
HALL BROTHERS,LOOP,NW,,122376537 23267369 WC911
NE WEST PORT,MADISON,RD,,121901394 26046252 WC4
NE HALLS HILL,RD,,,122832592 22262494 PC4
MADISON AVE,N,,,122441895 23299097 MISC3
NE HIGH SCHOOL,RD,,,122470095 23627397 FU
WINSLOW WAY,E,,,122607645 23236096 MISC4
HIGH SCHOOL,RD NE,,,122466141 23646461 FU
HIGH SCHOOL,RD NE /,STATE HWY 305,NE,122571327 23644516 RECKL3
NORTH MADISON,AVE NE,NE,,122440595 24359849 CIVIL4
WINSLOW WAY,E,,,122475745 23238896 FU
FAIRVIEW AVE,NE,,,123063892 23401120 WCB
HIGH SCHOOL,RD NE,,,122521100 23645300 COVIDP
HIGH SCHOOL,RD NE,,,122684100 23597800 DV2
GILMORE WAY,NE,,,122676545 23316947 WC3
ERICKSEN AVE,NE / MADRONE,LN N,,122486002 23251357 CELL
PHONE,,,,0 0 FU
"XY(122032262,25131600)",,,,122032262 25131600 CELL
MANITOU BEACH,DR NE,/ NORTH MADISON,AVE NE,122430259 24309094 RECKL3
CAPSTAN DR,NE,,,122186094 23733547 FU
ROCKAWAY BLUFF,BLUFF RD,NE,,122789462 22501816 PC4
NE VALLEY RD,,,,122704688 24698077 PC4
ALMA PL NE,,,,121565959 26051782 PC4
NE BARKENTINE,RD,,,122639579 22436183 PC4
ERICKSEN AVE,NE / MADRONE,LN N,,122486002 23251357 CELL
ROYAL AVE NE,,,,121025692 24875378 BURGL2
SUNRISE DR,NE,,,122763796 26092302 SUSPI4
HIGH SCHOOL,RD NE,,,122483322 23613709 PC4
WOOD AVE SW,,,,122355095 23100996 DV2
NE EAGLE HARBOR,DR,,,122714622 22862551 PC4
"XY(122086248,24082174)",,,,122086248 24082174 CELL
NE BROWNELL,LN,,,122809996 21570693 CIVIL4
NE KNIGHT RD,,,,122619105 25359204 ALRA
NE DAY RD E,/ NE YETI,LN,,122024833 25273329 CELL
WINSLOW WAY,E,,,122607645 23236096 SEXOF3
ERICKSEN AVE,NE / WYATT,WAY NE,,122529249 23379651 MVCG
WINSLOW WAY,E,,,122607645 23236096 MISC4
NE HIGH SCHOOL,RD,,,122512693 23653235 SUSPI3
MADISON AVE,N,,,122433945 23949248 ANIMAB
FERNCLIFF AVE,NE,,,122700151 23625918 PC4
SHEPARD WAY,NW,,,122355300 23318926 PC4
HIGH SCHOOL,RD NE,,,122502247 23645713 PC4
WINTERGREEN,LN NE,,,122621704 23727339 WC911
AZALEA AVE,NE / WING,POINT WAY NE,,122868766 23371340 PARKI4
GRAND FOREST,PARKING,MILLER RD NE/GF,WEST,TRAIL 121479937 24440975 FI
"XY(122347974,24074942)",,,,122347974 24074942 CELL
DEAD END / WYATT,WYATT WAY,NW,,122248639 23360919 CELL
AGATE POINT,RD NE,,,121943644 26403653 ADRIFT
NE EAGLE HARBOR,DR,,,122699495 22888296 SUSPI4
NE DAY RD W,,,,121826500 25255700 PC4
NE DAY RD W,,,,121947794 25271751 PC4
MANZANITA RD,RD NE,,,121487865 25471342 PC4
NE HIGH SCHOOL,RD,,,121802600 23667700 FI
HILDEBRAND,LN NE,,,122535207 23622159 PC4
MADRONE LN,N / WINSLOW,WAY E,,122461289 23248403 SUSPI3
ROLLING BAY,WALK NE,,,122888446 24682349 SUSPI4
HIGH SCHOOL,RD NW,,,122378345 23630347 SUSPI3
WINSLOW WAY,E,,,122607645 23236096 WRT3
HILDEBRAND,LN NE,,,122515795 23567097 WC911
ARROW POINT,DR NE,,,121095342 24676599 LOSTP4
BJUNE DR SE,,,,122497362 23205589 PC4
FLETCHER BAY,RD NE,,,121379970 23885442 T
MADISON AVE,N,,,122413745 23337897 FU
WINSLOW WAY,E,,,122510453 23228755 ROBBE3
MANZANITA RD,RD NE,,,121407443 25504601 FU
HIGH SCHOOL,RD NE,,,122677301 23642174 PC4
HIGH SCHOOL,RD NW,,,122373845 23636947 NOISE4
KALLGREN RD,NE,,,122587245 25081150 BURGL4
POINT WHITE,DR NE,,,121308543 22074144 FU
HEWITT AVE,,,,119365539 21379043 FU
DON PALMER,AVE NE,,,121609057 23141660 PC4
SPRINGRIDGE,RD NE,,,121324893 23499047 SUICIA
MANITOU BEACH,DR NE,,,122852201 24567708 PC4
SHANNON DR,SE,,,122472345 23159696 PC4
CAMELIA LOOP,NE,,,122464745 23595697 CIVIL4
WINSLOW WAY,E,,,122607645 23236096 TRAFF4
SHANNON DR,SE,,,122505794 23164426 PC4
NE WING POINT,DR,,,122951496 23285547 COVIDP
HIGH SCHOOL,RD NW,,,122373845 23636947 CIVIL3
HARBOR SQUARE,LOOP,NE,,122642961 23248359 PC4
NE QUAIL HILL,RD,,,122032229 23815990 THREA3
MADRONA DR,NE,,,123056246 23375147 CIVIL4
NE HIGH SCHOOL,RD,,,122364045 23666097 PC4
NE HIGH SCHOOL,RD,,,122364045 23666097 FU
NE DAY RD E,/ STATE HWY,305 NE,,122023646 25247430 TRAFF3
NE HIGH SCHOOL,RD / SANDS,SANDS AVE NE,,121908169 23667006 T
MANZANITA RD,RD NE,,,121484283 25309725 T
MILLER RD NE,,,,121892245 25181690 PC4
MILLER RD NE,,,,121906194 25221650 SUSPI4
ERICKSEN AVE,NE / MADRONE,LN N,,122486002 23251357 CELL
WINSLOW WAY,E,,,122607645 23236096 MISC4
STATE HWY,305 NE,,,121660643 25893752 SUSPI3
WINSLOW WAY,E,,,122607645 23236096 INFOP4
NE HIGH SCHOOL,RD,,,122523045 23608997 FI
MADISON AVE,N,,,122446945 23530947 SUSPI3
NE EAGLE HARBOR,DR,,,122699495 22888296 PC4
STETSON PL,SW,,,122312495 23110646 COVIDP
SUNRISE DR,NE,,,122710795 24773950 ALRA
FALK RD NE,/ MANITOU,BEACH DR NE,,122783415 24418658 FI
NE BLUE WAVE,CT,,,122206231 23772236 PC4
ERICKSEN AVE,NE,,,122551995 23408297 SUSPI3
FLYING GOAT,AVE NE,,,121726497 22558282 ASSIS4
MADISON AVE,N,,,122442595 23504497 HARAS3
NE EAGLE HARBOR,DR,,,122202619 23048354 T
DEAD END / WYATT,WYATT WAY,NW,,122130495 23330688 CELL
MILLER RD NE,,,,121362095 23949680 T
BLAKELY AVE,NE,,,122025660 22555537 PC4
CHERRY AVE,NE,,,122914438 23613634 PC4
HIGH SCHOOL,RD NE /,STATE HWY 305,NE,122571327 23644516 T
NE HIDDEN COVE,RD / STATE,STATE HWY 305,NE,121741380 25661177 T
NE SEA RAY,CT,,,122192644 23665547 FRAUD4
NE SPARGUR,LOOP RD,,,122312545 25893852 SUSPI3
NE VALLEY RD,,,,122716895 24691499 ALRA
"XY(121648321,24851370)",,,,121648321 24851370 T
NE HIDDEN COVE,RD / PHELPS,PHELPS RD NE,,122357309 25761270 DUI2
NE EAGLE HARBOR,DR,,,122915666 22855764 PARKI5
NE MANITOU,PARK BLVD,,,122953015 24557968 PC4
NE OCEAN DR,,,,122905471 24574191 PC4
OLYMPIC DR,SE,,,122598532 23232533 PC4
WINSLOW WAY,E,,,122534563 23245967 ALRA
FLETCHER BAY,RD NE,,,121377758 23892137 PC4
WINSLOW WAY,E,,,122607645 23236096 MISC5
WYATT WAY,NE,,,122452045 23373797 ALRA
WHITED PL NW,,,,122298595 23764798 ALS
NE WING POINT,DR,,,122951496 23285547 COVIDP
VINEYARD LN,/ WINSLOW,WAY E,,122606211 23254200 CELL
GILMORE WAY,NE,,,122676545 23316947 VERBA3
"XY(122322243,23819745)",,,,122322243 23819745 CELL
WINSLOW WAY,E,,,122607645 23236096 SEXOF4
FINCH RD NE,,,,122040242 23625243 FI
WINSLOW WAY,E,,,122604069 23245330 PC4
PHELPS RD NE,,,,122100986 25380964 MISC4
NE SEABOLD,RD,,,121576580 26043356 PC4
HIGH SCHOOL,RD NE,,,122521100 23645300 FU
NE NEW BROOKLYN,RD,/ SPORTSMAN CLUB,CLUB RD NE,122235619 23919372 T
SUNRISE DR,NE,,,122763796 26092302 PC4
NE HIGH SCHOOL,RD,,,121802600 23667700 PC4
HIGH SCHOOL,RD NE,,,122684100 23597800 FU
NE DAY RD E,/ NE LOVGREEN,RD W,,122182624 24996561 CELL
REITAN RD NE,/ STATE,HWY 305 NE,,121438217 26435044 T
NE BAY HILL,RD,,,121565343 24954450 FU
WINSLOW WAY,E,,,122607645 23236096 FOUND5
WINSLOW WAY,E,,,122607645 23236096 FU
AGATE PASS,RD NE / NE,DOLPHIN DR,,121703348 26303329 ORDNA2
NE HIDDEN COVE,RD,,,121415870 25667846 PC4
NE HIGH SCHOOL,RD,,,122333235 23651422 PC4
BLAKELY AVE,NE,,,121902894 22959696 MVCG
NORTH MADISON,AVE NE,NE,,122410145 25553201 CIVIL4
REITAN RD NE,,,,121465243 26458753 ALRA
NE MANITOU,PARK BLVD,,,122933146 24590799 ALRFCP
NE DAY RD W,,,,121947794 25271751 PC4
FINCH RD NE,/ WYATT WAY,WAY NW,,122036768 23398067 MVC4
NE NEW BROOKLYN,RD,/ SPORTSMAN CLUB,CLUB RD NE,122235619 23919372 T
NE LIGHTMOOR,CT,,,122069344 23553147 ALRP
NE DAY RD W,,,,121947794 25271751 PC4
NE HIGH SCHOOL,RD / SANDS,SANDS AVE NE,,121908169 23667006 FOUND4
NE DAY RD E,/ NE YETI,LN,,122024833 25273329 CELL
PHELPS RD NE,,,,122100986 25380964 MISC4
"XY(122090319,25030344)",,,,122090319 25030344 CELL
CAVE AVE NE,/ STATE HWY,305 NE,,122611502 23254815 CELL
NE MANITOU,PARK BLVD,,,122933146 24590799 BURGL4
VINEYARD LN,/ WINSLOW,WAY E,,122604664 23256788 CELL
WINSLOW WAY,E,,,122604579 23245314 PC4
ROCKAWAY BEACH,BEACH RD,NE,,122956608 22641345 RECKL4
NE SOUTH BEACH,DR,,,122416525 21420073 FI
NE HIGH SCHOOL,RD / HORIZON,HORIZON VIEW PL,NW,122310709 23631734 CELL
WINSLOW WAY,E,,,122607645 23236096 WRT4
GROW AVE NW,/ WYATT,WAY NW,,122332496 23385509 FU
MADISON AVE,N,,,122493300 23896241 PC4
WINSLOW WAY,E,,,122607645 23236096 MISC4
ARROW POINT,DR NE,,,121095342 24676599 PC4
STATE HWY,305 NE / VINEYARD,LN,,122559456 23438610 T
SPORTSMAN,CLUB RD,NE / STATE HWY,305 NE,122395381 24298435 TRAFF3
"XY(122684309,23607498)",,,,122684309 23607498 CELL
NE MANITOU,PARK BLVD,,,122933146 24590799 PC4
WINSLOW WAY,E,,,122607645 23236096 FI
PARFITT WAY,SW,,,122383545 23192946 WC4
PHELPS RD NE,,,,122100986 25380964 BEHAV3
"XY(121950288,23581685)",,,,121950288 23581685 CELL
AQUATIC CENTER,,,,122441131 23649477 PC4
MADISON AVE,N,,,122388295 23738847 PC4
HIGH SCHOOL,RD NW,,,122355687 23650552 PC4
HIGH SCHOOL,RD NE,,,122478900 23646100 ALRB
ROCKAWAY BLUFF,BLUFF RD,NE,,122787220 22297470 PC4
NE VALLEY RD,,,,122674600 24698700 POV4
HIGH SCHOOL,RD NE,,,121750961 23646721 MVC3
DEAD END / NE,NE EAGLE,HARBOR DR,,122139357 23085310 CELL
MADISON AVE,N,,,122461785 23903536 VERBA3
SANDS AVE NE,NE,,,121875894 23848148 FI
DON PALMER,AVE NE,,,121605641 23136271 PC4
SHANNON DR,SE,,,122494674 23164890 PC4
SHANNON DR,SE,,,122531725 23167210 PC4
OLYMPIC DR,SE,,,122674395 23183596 BLSP
MADISON AVE,N / STATE,HWY 305 NE,,122472788 23963126 MVC4
NE WEST PORT,MADISON,RD,,121901394 26046252 CUSTO3
HIGH SCHOOL,RD NE,,,122537800 23644900 UNWAN3
NE WINDSONG,LOOP,,,122402948 24805220 SUICI4
NE HIDDEN COVE,RD / SPARGUR,SPARGUR LOOP,RD NE,122214121 25764760 FI
FLETCHER BAY,RD NE /,/ NE NEW BROOKLYN,RD,121365993 23936591 T
NE EAGLE HARBOR,DR,,,122599395 22847246 RECKL3
NE DAY LILY,LN,,,122661795 23658247 CIVIL4
WING POINT,WAY NE,,,122834700 23372100 INFOP4
NE DAY RD W,,,,121538793 25223600 WC911
PARFITT WAY,SW,,,122399295 23156396 FU
KNECHTEL WAY,NE,,,122459595 23453847 HARAS4
FORT WARD,HILL RD NE,/ NE SOUTH BEACH,DR,122322782 21535363 COVIDP
NE ROSARIO,PL / NE WINSLOW,GROVE,CT,122185696 23602381 CELL
DEERCLIFF RD,NE,,,122619595 23570097 BRUSH
KINGS PL NW,,,,122265745 23664197 SUSPI2
NE HIGH SCHOOL,RD,,,122364045 23666097 POV3
FERNCLIFF AVE,NE,,,122700107 23624274 PC4
FERNCLIFF AVE,NE / WINSLOW,WAY E,,122689944 23243431 DUI3
STATE HWY,305 NE,,,121419100 26448500 DUI3
HARBORCREST,DR NE,,,122123194 23059996 BLSP
NE YEOMALT,POINT DR,,,123129746 23583547 SUSPI4
BJUNE DR SE,,,,122502185 23206575 FU
NE MORGAN,RD / STATE,HWY 305 NE,,122252945 24842500 T
SOUNDVIEW,DR NE,,,122383558 21780628 ALSP
OLYMPIC DR,SE,,,122598532 23232533 PC4
WINTERGREEN,LN NE,,,122611928 23652146 PC4
KOMEDAL RD,NE,,,121580743 25863902 TRAFF3
WINSLOW WAY,E,,,122607645 23236096 MISC5
NE NORTH ST,,,,121793391 26631167 PC4
WING POINT,RD NE,,,123064896 23189346 MISC3
NORTH MADISON,AVE NE,NE,,122441645 25215900 CHILD4
PLEASANT BEACH,DR NE,,,122018794 22159494 CPR
NE SOUTH BEACH,DR,,,122310945 21535943 WC3
MANZANITA RD,RD NE,,,121418643 25572751 ADRIFT
PHELPS RD NE,,,,122100986 25380964 MISC4
NE SPARGUR,LOOP RD,,,122208194 25876652 ASSIS4
PLEASANT BEACH,DR NE,/ WEST BLAKELY,RD NE,122031493 22175548 TRAFF3
"XY(122294477,25705562)",,,,122294477 25705562 CELL
HIGH SCHOOL,RD NW,,,122404295 23635147 CIVIL3
JEFFERSON,BEACH RD,NE,,123637297 28135156 ASSIS3
BLUE HERON,AVE NE,,,122492045 23562597 CPR
NE BAKER HILL,RD / PALOMINO,DR NE,,121262459 22530060 ASSIS4
NE HIGH SCHOOL,RD,,,121802600 23667700 PC4
CRYSTAL SPRINGS,DR,NE,,121077592 22575745 THREA4
"XY(122294477,25705562)",,,,122294477 25705562 CELL
POINT WHITE,DR NE,,,121308543 22074144 NAVIG4
WINSLOW WAY,E,,,122607645 23236096 SUSPI3
MCINTOSH LOOP,NE,,,123071696 30127160 FU
VIKING AVE NW,,,,119280089 28206006 WRT3
CRYSTAL SPRINGS,DR,NE,,121037334 22372627 PC4
VINEYARD LN,/ WINSLOW,WAY E,,122604664 23256788 CELL
NE KOURA RD,/ MILLER,RD NE,,121576649 24728845 T
ERICKSEN AVE,NE / MADRONE,LN N,,122494641 23234749 CELL
SUNRISE DR,NE,,,122763796 26092302 PC4
NORTH MADISON,AVE NE,NE,,122486645 24857950 MISC4
NE SPARGUR,LOOP RD,,,122300095 25890752 THEFT4
HIGH SCHOOL,RD NW /,MADISON AVE N,,122432591 23647487 T
NE NEW BROOKLYN,RD,/ SPORTSMAN CLUB,CLUB RD NE,122235619 23919372 T
SHANNON DR,SE,,,122551303 23194586 PC4
SUNRISE DR,NE,,,122763796 26092302 FI
FLETCHER BAY,RD NE /,/ NE NEW BROOKLYN,RD,121365993 23936591 T
MADRONA DR,NE,,,123127339 23497696 THEFT4
SPORTSMAN,CLUB RD,NE,,122357967 24144771 FU
SPORTSMAN,CLUB RD,NE,,122357967 24144771 FU
"XY(122322243,23819745)",,,,122322243 23819745 CELL
BIRKLAND RD,NE / WEST,BLAKELY RD NE,,122064100 22362736 CELL
"XY(121079871,24707089)",,,,121079871 24707089 CELL
NE BRACKENWOOD,LN,/ SUNRISE DR NE,,122737339 25390275 WIRESF
BIRKLAND RD,NE / WEST,BLAKELY RD NE,,122063557 22362748 CELL
NE VALLEY RD,,,,122704688 24698077 PC4
MANITOU BEACH,DR NE,,,122731377 24400324 PC4
WINTERGREEN,LN NE,,,122603642 23680795 HARAS4
NE LIGHTMOOR,CT / SPORTSMAN,CLUB,RD NE,122054485 23550336 MVCB
NE WING POINT,DR,,,122923396 23293197 CPR
"XY(121861657,25447707)",,,,121861657 25447707 CELL
STRANNE RD,NE,,,121699243 25660301 CHILD3
MILLER RD NE,,,,121478993 24332249 SUSPI4
STATE HWY,305 NE,,,121419100 26448500 TRAFF4
WINSLOW WAY,E,,,122502178 23247054 PC4
NE DAY RD W,,,,121947794 25271751 FU
MADISON AVE,N,,,122427800 23254800 KEEP4
MADISON AVE,N,,,122440095 23802597 MISC3
NE EWING ST,/ MAIN ST,NE,,122613883 22905469 PARKI4
MADISON AVE,N,,,122433945 23949248 MISC3
WINSLOW WAY,E,,,122510453 23228755 WCB
NE DAY RD W,,,,121919244 25302551 COVIDP
GRAND AVE,NE,,,122860465 23679054 WC911
MANITOU BEACH,DR NE,,,122591745 24337349 SUSPI3
SUNSET AVE,NE,,,121010802 24910958 MISC4
SUNRISE DR,NE,,,122745145 25248051 ALRA
NE EAGLE HARBOR,DR,,,122192344 23103796 DV3
HIGH SCHOOL,RD NE,,,122559849 23647157 PC4
HOMESTEAD,LN,,,122489195 23403797 SUSPI3
FERNCLIFF AVE,NE / WINSLOW,WAY E,,122689944 23243431 PROWL3
MINAMOTO LN,NE / WINSLOW,WAY E,,122614770 23258757 CELL
NE ROSARIO,PL,,,122171466 23604964 T
STATE HWY,305 NE / NE,WEST PORT MADISON,RD,121590942 26041592 T
GANGMARKEN,WAY NE,,,121320643 22187744 MALIC4
MANDUS OLSON,RD NE,/ NE NEW BROOKLYN,RD,121781712 23932595 T
SPORTSMAN,CLUB RD,NE / STATE HWY,305 NE,122395381 24298435 T
HIGH SCHOOL,RD NE,,,122678900 23604300 SUSPI3
HIGH SCHOOL,RD NE /,STATE HWY 305,NE,122571327 23644516 T
LYNWOOD CENTER,RD,NE,,121750893 22509195 MVC4
FINCH RD NE,,,,122040337 23631004 PC4
NE DAY RD E,,,,122064294 25221150 FRAUD4
SANDS AVE NE,NE,,,121799694 23824898 FRAUD4
PARFITT WAY,SW,,,122383545 23192946 WC4
OLALLIE LN NE,,,,120776192 24589949 FU
WINSLOW WAY,E,,,122607645 23236096 FI
NE HIGH SCHOOL,RD,,,121802600 23667700 PC4
AGATE PASS,RD NE,,,121678693 26443953 BURGL2
LIBERTY BAY,,,,119419576 26896356 ASSIS4
BJUNE DR SE,/ RAVINE,LN NE,,122542743 23256317 CELL
NE MANITOU,PARK BLVD,,,122933146 24590799 BURGL4
NE EAGLE HARBOR,DR,/ WARD AVE NE,,122581930 22852712 RECKL4
DEAD END / JOHN,JOHN ST NE,,,122310701 23631369 CELL
NE ROBERTS,RD,,,122659652 24830442 CELL
VINEYARD LN,/ WINSLOW,WAY E,,122604664 23256788 CELL
NE HIGH SCHOOL,RD,,,122470095 23627397 MISC3
NE MANOR LN,,,,122826446 25603901 CIVIL4
NE MANITOU,PARK BLVD,,,122915596 24500049 SUSPI3
REITAN RD NE,,,,121488234 26477776 PC4
NE NEW BROOKLYN,RD,/ SPORTSMAN CLUB,CLUB RD NE,122235619 23919372 RECKL3
NE HIGH SCHOOL,RD,,,122470095 23627397 WC3
HANSEN RD,NE / SPRINGRIDGE,RD NE,,121248154 23608797 WIRESL
CRYSTAL SPRINGS,DR,NE / POINT WHITE,DR NE,121226651 22052690 PC4
SUNRISE DR,NE,,,122755045 25629601 FRAUD4
MILLER RD NE,/ NE NEW,BROOKLYN RD,,121365993 23936591 T
MILLER RD NE,,,,121325844 24056057 PC4
CREOSOTE PL,NE,,,122941861 22879869 PC4
